id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1385,0.0,0.0,1.4497486439390477e-32,9.707493161899539e-33,4.203895392974451e-45,0.0,5.8527671984970225e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1005463980229008e-42,0.0,0.0,5.019451099211495e-41,0.0,2.94991505505092e-36,0.0,3.596212381516479e-36,3.2511203372153286e-39,0.0,0.0,0.0,0.0,2.4226349807644815e-25,7.321016004019333e-38,4.685549701132177e-40,5.24481814926209e-25,0.0,3.176429167248966e-38,0.0,1.0,0.0,1.9490536079540913e-21,7.899899453207865e-35,9.894358261827885e-40,6.338636276123806e-39,2.2671582749959095e-30,0.0,6.1031081314418116e-18,0.0,5.333201825373821e-40,4.75040179406113e-42,0.0,8.317162783072426e-36,0.0,0.0,5.04750708005115e-34,6.068463129605053e-41,2.5223372357846707e-43,0.0,0.0,0.0,0.0,5.052057913177869e-39,8.474798330852185e-29,1.892836130551426e-39,0.0,2.9292494081880856e-28,1.0789998175301091e-41,2.1720126197034665e-43,1.5523730122830613e-38,0.0,1.3913888217166814e-24,4.308288734633787e-30,7.449202550009212e-36,0.0,0.0,0.0,2.4114821958300916e-37,2.0662138075563523e-33,0.0,0.0,0.0,1.401298464324817e-45,0.0,2.296151608060071e-29,0.0,2.2955198499148826e-15,2.3339031739365097e-37,1.8729168022040815e-33,1.210721873176642e-42,0.0,0.0,1.2122072495488263e-39,0.0,1.0203975157520453e-40,1.487110944298719e-30,1.0818024144587588e-41,0.0,0.0,8.346476415158724e-34,0.0,2.394147093413268e-24,0.0,0.0
1387,0.0,0.0,0.0,0.0,5.328039817065346e-33,6.207229555670409e-21,5.705662552991968e-22,5.72709140941242e-39,5.329439757368779e-34,4.4841154171161935e-23,0.0,4.356473995283657e-25,1.3055197142882158e-39,2.981074708856829e-39,1.3943113311840704e-31,1.0566700704491546e-37,0.0,6.305843089461677e-44,2.5223372357846707e-44,1.299604044962896e-27,7.013322040734729e-29,1.401298464324817e-45,3.0805886095876254e-25,5.532945757478651e-29,1.6076100861373758e-26,0.0,1.4627221516413402e-36,0.0,1.663783419408098e-30,0.0,0.0,0.0,0.0,7.216687091272808e-43,0.0,6.796297551975363e-43,3.838957058961459e-35,5.204484499226122e-30,1.1836437005082332e-31,0.0,0.0,0.0,5.469267906259761e-42,2.835513429576624e-40,4.344025239406933e-44,0.0,6.78553241574952e-34,4.2403291530468965e-42,0.0,1.1210387714598537e-44,0.0,1.1070257868166055e-43,2.0314233589441543e-29,0.0,6.561233938480268e-39,5.469613096518269e-36,0.0,0.0,0.0,7.65829931480104e-14,4.0000064664151903e-41,3.2374887179974296e-28,8.211609000943428e-43,8.295758682834939e-32,1.0593211029359029e-38,4.3461703470961213e-38,1.3052410914468406e-30,3.2072580137238047e-38,4.457530415017243e-42,0.0,5.010746080707413e-20,9.704838532798021e-08,9.45170412179267e-33,3.4872408100122175e-38,1.6255062186167878e-43,3.6900744431366406e-34,1.0278162723239513e-35,1.5319793709068993e-35,2.5838186006540735e-22,5.6160555858129845e-34,0.9999998807907104,7.78021948053252e-33,5.681159495546712e-31,0.0,5.605193857299268e-45,0.0,0.0,0.0,1.0432807196744696e-40,0.0,0.0,0.0,5.314183888994012e-30,1.2342862875189315e-34,0.0,0.0,1.6367219873174893e-36,0.0,0.0
1389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3878125832094883e-42,0.0,0.0,0.0,1.0299543712787405e-42,4.913793195001404e-41,0.0,0.0,0.0,0.0,3.032117777018353e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2463881523013037e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4317788269951266e-36,0.0,1.6364363466385214e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222346720464883e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2611686178923354e-44,0.0,0.0,5.605193857299268e-45
1397,0.0,1.236587584033605e-32,5.605193857299268e-45,7.933257316067489e-38,1.983408312064584e-33,0.0,0.0,0.0,0.0,4.255094758279752e-36,0.0,4.388866790265327e-42,2.52725807623117e-31,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,2.0227719612633453e-28,0.0,0.0,0.0,0.0,2.3221351254850484e-38,0.0,3.8255448076067506e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.802596928649634e-45,0.0,0.0,2.509024900373585e-41,0.0,3.274285482388775e-38,0.0,0.0,0.0,0.0,2.2533502068103145e-26,1.401298464324817e-45,0.0,0.0,0.0,1.3872854796815689e-43,1.961817850054744e-44,0.0,0.0,0.0,0.0,0.0,7.648511226039144e-40,5.941505488737224e-43,6.1236742890994506e-43,0.0,0.0,9.325617606090349e-30,0.0,0.0,1.3408744673684828e-33,0.0,4.203895392974451e-45,0.0,0.0,1.60266115877438e-28,0.0,1.8415864418156746e-41,4.33742786775005e-22,2.6624670822171524e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.605193857299268e-45,2.4911965460407116e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.056685762385652e-32,0.0,4.291479192646253e-36
1400,0.0,4.239522453546954e-37,7.006492321624085e-45,9.075907472963546e-38,4.328098200698675e-33,4.550707643219685e-28,1.147812285379888e-33,5.653118264779177e-41,0.0,9.011589485953206e-33,0.0,2.619336758660459e-30,0.0,2.9521764593022595e-37,4.562760923195715e-39,8.172279754227896e-19,0.0,3.587324068671532e-43,6.346723786132749e-37,6.354822331647358e-35,3.29520711033647e-33,0.0,9.549849034373628e-42,2.939471249791204e-34,1.8558382525587946e-36,0.0,7.006492321624085e-45,0.0,1.0,1.342200238136337e-25,6.72961522655699e-28,0.0,1.2348448338764237e-37,7.707141553786494e-44,0.0,1.1078239664218849e-38,1.1420694588124405e-39,1.785535805154333e-32,5.009273970390716e-28,2.1956317407378033e-35,0.0,0.0,8.715711703889369e-29,1.401298464324817e-45,1.401298464324817e-45,0.0,9.528829557408756e-44,6.880375459834852e-43,1.3210273243219284e-34,2.060825528064781e-37,1.9267853884466235e-42,0.0,1.921220620144254e-32,7.763193492359487e-43,1.401298464324817e-45,1.8889503299098534e-42,1.5035932522205287e-42,3.490271214305813e-33,0.0,0.0,8.545245564823376e-36,1.401298464324817e-45,1.9197788961249994e-42,0.0,1.3984958673961674e-42,1.2397245474927727e-39,4.884742035758407e-38,6.2778171201751805e-43,0.0,3.463295141594142e-40,2.4901679850983184e-29,3.428885950681932e-29,4.945462540295144e-41,1.1434595468890507e-42,2.1019476964872256e-44,3.026804682941605e-43,1.81784578336293e-38,1.2611686178923354e-44,0.0,8.54076840501947e-39,1.2247184063517112e-34,0.0,0.0,0.0,1.191313777341866e-37,1.8216880036222622e-44,0.0,1.1214933158398624e-32,7.746561761146108e-37,8.852270328482446e-33,0.0,2.0457696410524437e-39,1.2680029724685242e-35,1.401298464324817e-45,0.0,0.0,1.233142648605839e-43,0.0,2.79410788497353e-35
1401,0.0,3.2229864679470793e-44,0.0,0.0,1.2382573880006246e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1312311438660895e-37,0.0,0.0,0.0,0.0,0.0,0.0,1.2768942134667428e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.146622168056567e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1745452096636596e-30,0.0,0.0,1.5414283107572988e-43,0.0,0.0,0.0,0.0,1.101078676134011e-39,0.0,0.0,8.552124527774359e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6815581571897805e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.161856439044707e-43,0.0,2.802596928649634e-45
1404,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,4.077778531185218e-43,0.0,0.0,1.3428643183624722e-41,0.0,0.0,0.0,4.650797022102821e-34,8.850823001062996e-32,0.0,0.0,6.266606732460582e-42,0.0,3.1488272866997776e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.3970945689318426e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025206772081608e-39,0.0,0.0,0.0,1.14906474074635e-43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.068029036966507e-24,0.0,3.420323863770514e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.084614711010194e-40,0.0,0.0,0.0,2.0247950459958256e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9057659114817512e-43,2.5223372357846707e-44,0.0,0.0,0.0,3.923635700109488e-43,0.0,0.0,0.0,0.0,4.2379549767709804e-29,0.0,0.0,0.0,0.0,0.0,0.0,5.605193857299268e-45,5.886550332081708e-31,0.0,0.0,2.4550749094970795e-42
1406,0.0,3.5547449929459425e-31,1.1589716406294336e-38,1.401298464324817e-43,9.748927980070049e-29,0.0,4.0661744346540824e-37,1.401298464324817e-45,0.0,5.212228938127984e-32,1.0369608636003646e-43,0.0,2.8558462702939772e-42,9.362355299846968e-40,2.4915691934662818e-33,8.459462888819973e-35,5.383701258911773e-38,0.0,2.4083487579392088e-36,2.8446358825793787e-42,0.0,9.40967481851313e-28,4.3022479530385585e-21,1.022088437118816e-20,2.986773877152262e-35,1.0,1.0523751467079376e-41,2.2296854402101437e-38,1.401298464324817e-45,7.3646879751274635e-37,7.532042615825565e-35,2.9596892934478664e-35,5.644578772564695e-34,1.295823830044211e-32,5.914880817915053e-42,9.006306696791175e-31,6.779972424865979e-40,5.605193857299268e-45,8.965595284823659e-36,6.989689435869639e-28,1.1224325365436343e-36,0.0,0.0,2.802596928649634e-45,4.683111441804252e-40,0.0,6.611045894991622e-41,5.796653266479968e-40,0.0,1.401298464324817e-44,0.0,1.8553851735289214e-36,3.769492869033758e-43,0.0,1.7095841264762768e-43,0.0,1.087799971886069e-40,7.667209031708322e-38,0.0,0.0,7.676906017898212e-28,9.80908925027372e-45,4.04686511046854e-28,1.401298464324817e-45,4.263161910224605e-39,8.987313690898802e-34,3.431350432408059e-34,1.9751009936162208e-35,0.0,0.0,2.2458111095058807e-30,0.0,1.0487609912073894e-26,2.1537957396672438e-42,7.145619510979373e-37,0.0,0.0,5.269790545499049e-31,1.317106981785314e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.878589420864162e-37,3.487718145050379e-24,0.0,0.0,2.6210418146856948e-33,0.0,9.80908925027372e-45,0.0,1.401298464324817e-45,4.6444098202971436e-36,2.2886187346314707e-32,5.2367891279119595e-37
1407,0.0,4.746078788298688e-39,6.375350295889116e-39,0.0,5.451574596171361e-36,1.1256484828880966e-36,0.0,0.0,0.0,2.0747256067018924e-28,1.2471556332490872e-42,0.0,0.0,2.0851321149153278e-42,7.122516250050409e-29,0.0,2.0821743025098327e-32,1.2961430904068857e-35,1.5184515000974576e-36,1.4447387167188864e-42,0.0,1.9761058120423676e-25,1.3679468369518894e-33,2.6624670822171524e-44,0.0,4.644207192539202e-39,3.149863706041009e-20,1.0,0.0,0.0,0.0,1.4619215901576874e-25,2.8730161001176563e-38,0.0,9.214567876903119e-25,7.522731572712365e-37,1.1057478026171413e-36,0.0,0.0,1.401298464324817e-45,3.3501433734565347e-38,0.0,7.723601438943229e-23,2.4656596678941017e-35,8.728978394525392e-16,0.0,4.105804500471714e-43,3.1585267385881377e-42,0.0,0.0,1.9227894642922203e-32,7.923412147049151e-27,0.0,0.0,5.605193857299268e-44,0.0,6.596784801257574e-28,5.923233751445898e-27,1.0930128021733573e-42,2.5921218993080466e-41,4.0026492390882705e-35,1.926968282553733e-24,4.447043608850147e-25,1.3331132144893008e-31,5.7167809947553865e-27,0.0,7.566710658653969e-14,0.0,4.217908377617699e-43,0.0,0.0,0.0,3.189571929735249e-20,5.3368688816659755e-33,2.5449902321891714e-32,2.98464132005985e-29,0.0,1.0052052328466082e-15,7.712009222604314e-21,0.0,0.0,3.127698172372992e-42,0.0,4.97315653798056e-20,5.988428248074834e-38,0.0,0.0,0.0,9.402022515842424e-15,2.535342182364622e-37,4.842887492706568e-41,1.2418482518613209e-33,0.0,0.0,0.0,2.4443873701902897e-31,1.3537186900637349e-32,1.0473645740841434e-13,0.0
1409,0.0,0.0,1.7874991236896653e-39,2.2274434131139687e-36,5.605193857299268e-45,0.0,1.0425660574576639e-42,7.653039231988947e-30,4.319370981663285e-34,0.0,0.0,6.954644278444067e-42,3.377129299022809e-43,0.0,0.0,0.0,0.0,8.172770634222658e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0175895289348716e-41,7.108354742724584e-27,0.0,0.0,0.0,0.0,5.184804318001823e-44,0.0,6.162842285880901e-31,0.0,2.6618852630947648e-37,1.4581651738769068e-36,3.3883396867374077e-42,0.0,0.0,0.0,4.155985592778537e-29,0.0,5.0823335209779386e-30,1.5971735524170578e-29,0.0,0.0,0.0,2.886805101214367e-37,0.0,0.0,2.0275356651749563e-38,0.0,0.0,0.0,0.0,8.118351429716749e-31,1.0,1.922603375730468e-35,1.3851052233614813e-28,7.424811702297278e-34,1.9351015343130055e-38,0.0,0.0,0.0,2.0573864053216964e-41,0.0,1.223992169633798e-40,1.9057659114817512e-43,0.0,2.802596928649634e-45,0.0,3.1385930589104606e-25,0.0,9.30602310158111e-42,1.1210387714598537e-44,0.0,0.0,1.9323905823039227e-42,0.0,3.79953490545204e-12,5.154716588672195e-29,0.0,1.0013677929234126e-35,4.0707720388635936e-42,1.8607758229861386e-39,0.0,0.0,1.5509294435280765e-22,3.1519975886649506e-31,1.781257880459409e-38,2.5054520601258407e-36,0.0,7.642668722758241e-26,1.1024780490232208e-31,6.754807907043634e-39,0.0,0.0
1412,7.542348854381895e-41,8.281673924159669e-43,1.0869209049022914e-27,1.118589413848091e-37,2.029086989254494e-27,2.404701032301531e-39,1.7758087363380723e-32,2.802596928649634e-45,0.0,5.239340539835349e-32,3.1275155782565077e-24,1.650944112953941e-36,1.7451437345943163e-34,3.378033696430331e-28,1.4079178693126704e-33,0.0,4.297292271933332e-37,1.7726425573708936e-42,2.8445345406744387e-36,1.0094763561580832e-19,1.5851556387599635e-36,1.8197315040399017e-17,8.635960004153763e-27,1.4360122146102115e-37,5.225760148016005e-27,2.8290383768949983e-36,0.0,1.0003869736814869e-41,4.0931928142927907e-42,5.866911196713825e-24,4.143528230140328e-21,3.7884819115369464e-17,6.638676204219727e-25,4.4541283426055553e-38,7.076557244840326e-43,8.999448862059712e-36,6.239194141062503e-33,2.9147008057956195e-42,3.046983380827882e-41,4.054031791097138e-37,3.592757070973535e-36,0.0,0.0,6.572498632065857e-27,9.650082205457535e-25,4.3854833553474225e-34,7.24423562438879e-29,2.0174156334006428e-36,3.4345825360601266e-42,4.2577143415175005e-26,0.0,8.072005594318024e-37,4.207006275565252e-39,2.3996342173142253e-38,1.4659537787190147e-25,4.386839158328639e-19,4.4982745063877803e-35,1.189499723163862e-33,0.0,2.802596928649634e-45,8.890744993268828e-34,2.525869509645262e-24,1.5182989488257528e-31,3.8573865126116034e-39,3.2275471278098134e-30,1.4741507869332196e-27,2.2181065950773356e-37,1.6398852412689506e-20,1.0,1.6434085225257858e-23,1.8406608598062487e-26,9.366208870623861e-40,1.8853261654579263e-32,2.6774811096417634e-34,1.7992675645046966e-37,7.217102768861941e-34,5.169509044370228e-35,2.0013642568738536e-29,2.2467587195831167e-33,2.8292215994718057e-41,4.053474859035477e-37,4.092691485754194e-37,1.5766228266675076e-28,2.0622909499468333e-41,8.713638188772437e-40,7.547194034290624e-29,2.193813257956579e-29,2.078377856317282e-40,4.8003285561530693e-36,0.0,5.213062553522418e-25,0.0,4.2318935509786036e-23,1.6350031740823816e-32,1.614743708312163e-36,3.7170112147401106e-37,1.6836524712816287e-30,3.2446599181453554e-28,2.824726149110263e-20
1415,2.048791480501335e-24,9.048282275037847e-39,1.57085557850812e-41,0.0,8.341929758125636e-42,3.024620361316191e-36,0.0,5.854853130585205e-34,3.059471912490507e-26,8.611421821574529e-34,9.088241141527147e-38,0.0,5.4118146692224435e-42,3.03942733437111e-27,3.2004255626714497e-41,1.3318381087471899e-30,1.363023205044764e-20,1.129335104086989e-35,0.0,1.0239254247658295e-37,5.034027337541659e-19,2.5223372357846707e-44,1.401298464324817e-45,3.170297645688466e-40,0.0,1.4892215351704134e-39,1.6360710225380273e-31,1.0509738482436128e-43,2.6254728027589773e-41,8.254348604105335e-41,0.0,5.715865022473836e-27,3.5374680031647883e-25,1.3187955984866903e-21,2.8572085479994774e-33,0.0,2.5337673470984754e-36,2.812346871731169e-23,3.241071758464274e-21,7.009141949998136e-24,7.20267410662956e-43,9.352386684166371e-27,1.2344115523912544e-37,0.0,2.238431566102513e-36,1.0193674483961514e-26,8.371858827941831e-34,5.461369088313013e-32,1.1764741387085434e-40,2.8064286981460916e-32,1.9859567743466312e-36,6.860220693647205e-22,0.0,0.0,4.738656041277171e-34,1.4485937605120751e-24,2.50193517092318e-38,0.0,4.203895392974451e-45,5.1208375646501286e-26,1.9392352145635684e-35,0.0,0.0,0.0,8.03469306899242e-34,7.486528369957813e-34,0.0,0.0,4.939332556799839e-35,0.0,4.903246013824001e-37,0.0,2.2216113805278544e-23,0.0,2.2373154693330945e-19,7.201412938011667e-41,0.0,1.5537597372433572e-41,3.406360458648912e-20,0.0,0.0,1.401298464324817e-45,2.5234790896453066e-33,2.5175998478905765e-29,1.0,4.203895392974451e-45,0.0,1.6815581571897805e-44,3.5406090736915145e-35,2.2464624274157843e-30,1.110220747315266e-40,5.801090450041283e-36,1.401298464324817e-45,5.605193857299268e-45,2.390713798546645e-33,4.831677104991969e-42,0.0,0.0,5.605193857299268e-45
1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940419623875925e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.344291998381744e-22,0.0,0.0,4.964534212394605e-40,0.0,0.0,1.863909126352369e-40,7.658096107535125e-42,0.0,1.098810327506033e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11918495943042e-39,1.2611686178923354e-44,0.0,0.0,0.0,0.0,0.0,0.0,9.248569864543793e-44,0.0,0.0,0.0,0.0,3.4899735596229783e-28,0.0,0.0,0.0,0.0,0.0,1.4033097872470195e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.754258598045618e-43,0.0,6.879532351859732e-30,0.0,0.0,8.438318569551817e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.864400451351544e-32,0.0,0.0,2.0155233199544185e-36,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8427652140838646e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7423898176532786e-34,0.0,5.093752795645799e-35,0.0,1.0,0.0,0.0,0.0,1.789987794076674e-26,0.0,0.0,0.0,2.2267077246939655e-33,8.514102031555e-37,0.0,0.0,0.0,0.0,0.0,1.0099664525956748e-32,0.0,0.0,0.0,6.835848618928775e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5970484818752454e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.308702609640179e-25,0.0,0.0,8.407790785948902e-45,0.0,0.0,2.7125074503781917e-40,5.5491419187262756e-43,0.0,1.0650339097831279e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0359509462384334e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,1.5974802493302915e-43,0.0,0.0,0.0,4.794963085226659e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.646111772457553e-40,0.0,0.0,5.7039302170216815e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928207225109658e-30,0.0,0.0,0.0,1.401298464324817e-45,0.0,1.0,0.0
1422,9.870093047696311e-29,9.721248856037518e-39,3.9945194783864996e-20,2.6878922704620216e-24,2.1963637339270298e-32,2.537940608896298e-33,3.0358229286643196e-35,1.401298464324817e-45,2.5722234611146342e-40,1.6329777697634557e-24,0.0,3.0127916982983567e-43,9.451251433040697e-30,0.0,2.2420775429197073e-44,4.624284932271896e-44,0.0,5.760796510668028e-30,4.2847400456508466e-36,9.65993070787433e-22,8.96831017167883e-44,2.985156137490254e-35,0.0,1.317220556465328e-43,1.2239415699631791e-29,0.0,8.224135371228956e-33,4.6396630371588396e-29,3.76465670777368e-38,0.0,0.0,1.2001902744381624e-37,0.0,0.0,4.249032797623437e-34,3.5592980993850354e-43,3.9620138371296885e-27,7.445054885921014e-36,1.3363784498498024e-14,7.777658154043914e-28,1.682434755699201e-35,5.7551162451124255e-27,2.8811283850834484e-37,9.901252836785423e-27,3.563934996003486e-39,5.970256679189074e-28,2.005930783826339e-33,2.1334855125439886e-34,2.5957228639038526e-30,1.3450083050128892e-40,4.188470633030953e-21,1.6264198652155276e-39,8.267660939516421e-44,0.0,1.1410299305541507e-15,5.273226251100719e-41,3.36270879436536e-35,4.0587509516215854e-22,2.847834391093072e-29,5.159982173969973e-24,4.6255959244744137e-29,8.284940099296394e-18,1.5037030264894245e-33,1.2065274016839959e-33,1.1312682502494248e-41,1.8147750516366865e-32,2.1055910724944701e-41,8.132442771102986e-34,4.2889546136848367e-08,5.7807888693309134e-21,0.0,5.583473731102234e-41,1.440468742816567e-35,3.0277232444412156e-30,4.13383046975821e-43,1.3448355338446327e-16,1.0,1.5992899387773517e-28,7.937606419164115e-33,0.0,0.0,8.479257007629468e-42,1.4685747000512823e-23,2.0046737568346954e-28,1.7546988561377005e-31,2.146983179519968e-17,3.670175481911379e-30,9.772361387538222e-19,1.2321693645381196e-34,2.0593942838270937e-23,5.895610102142366e-30,0.0,9.052388079538318e-43,0.0,2.7698021044357694e-30,1.117494954457487e-34,2.840901730612223e-21,1.4321816811800717e-39,1.1593304290882393e-37
1426,0.0,9.732676445014087e-39,2.649366287173684e-28,2.2432346574742503e-22,3.7513405608307714e-37,1.401298464324817e-45,4.856113112625468e-30,6.795784385267339e-36,0.0,2.4623840822869978e-39,5.885453550164232e-44,0.0,2.802596928649634e-45,0.0,0.0,0.0,0.0,0.0,0.0,3.3494382400692864e-39,1.3057719480117943e-40,1.401298464324817e-45,0.0,1.2603278388137405e-41,0.0,0.0,7.006492321624085e-45,3.811166625337706e-32,1.401298464324817e-45,0.0,0.0,0.0,1.0416369965758165e-39,0.0,5.776735676460184e-35,1.3568773030057204e-40,7.369652831638505e-40,0.0,0.0,1.7024375043082203e-41,0.0,0.0,1.4814022088811964e-32,0.0,2.1462408351786216e-37,0.0,0.0,0.0,0.0,0.0,9.253178735192957e-39,0.0,7.802350210766257e-36,0.0,1.1088809658535251e-38,1.401298464324817e-45,0.0,0.0,1.4552484552013225e-40,5.465064010866787e-44,1.5350281371877893e-34,5.977021267377491e-29,0.0,2.802596928649634e-45,1.196626228242147e-19,0.0,2.3962247006021305e-21,0.0,7.149424764985217e-42,8.502378432290828e-41,0.0,0.0,0.0,1.5349242299156614e-32,0.0,8.278871327231019e-42,1.401298464324817e-45,0.0,0.0,5.072672459728102e-36,2.768909315374294e-34,1.0,2.842169597282167e-40,2.303874805196432e-41,0.0,0.0,0.0,0.0,0.0,0.0,9.439475772041472e-36,5.605193857299268e-45,8.262462098922813e-27,0.0,9.388699710976274e-44,0.0,1.5051045017108744e-24,0.0,0.0
